No,STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,TAHSIL_CODE,TAHSIL_NAME,VILLAGE_CODE,VILLAGE_NAME,Buffaloes,Cattle,Goats,Pigs,Sheep,Cattle + Buffalo,Sheep + Goat,All
3517,29,KARNATAKA,566,Chitradurga,5504,Challakere,605421,Kadegude,64,72,126,0,640,136,766,902
3526,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605723,Harenahalli,114,72,45,0,74,186,119,305
3556,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606178,Ganjalagunte,21,73,148,4,137,94,285,383
3566,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605592,Dalavaihalli,43,73,159,0,419,116,578,694
3614,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606091,Sangenahalli,47,74,156,0,923,121,1079,1200
3615,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605709,G Vaderahalli,49,74,22,0,0,123,22,145
3625,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606084,Yaradakatte,162,74,156,0,14,236,170,406
3703,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605711,Jakkanahalli,8,76,20,0,4,84,24,108
3771,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605981,Mylarapura,15,77,14,0,0,92,14,106
3785,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605827,Kallahalli,26,77,108,0,104,103,212,315
3804,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605647,Honnakaluve,84,77,0,0,0,161,0,161
3857,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605159,Murudi,58,78,0,0,5,136,5,141
3865,29,KARNATAKA,566,Chitradurga,5504,Challakere,605418,Obalapura,100,78,106,0,504,178,610,788
3920,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606006,Ganjigere,29,79,60,0,800,108,860,968
3942,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605672,Abradasikatte,189,79,0,0,0,268,0,268
4091,29,KARNATAKA,566,Chitradurga,5504,Challakere,605252,Giddapura,17,82,121,0,334,99,455,554
4148,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605203,Iyanahalli,5,83,95,0,358,88,453,541
4203,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605687,Talikatte Kaval,80,83,0,0,171,163,171,334
4236,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606203,Kilaradahalli,7,84,477,0,1393,91,1870,1961
4268,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606184,Malagondanahalli,41,84,120,0,140,125,260,385
4543,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605524,Malenahalli,11,89,0,0,61,100,61,161
4570,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605480,Siddapura,47,89,5,0,12,136,17,153
4589,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605689,T Vaderahalli,110,89,0,0,0,199,0,199
4609,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606180,Iddalanagenahalli,11,90,253,0,628,101,881,982
4650,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606139,Sevalalnagar,59,90,65,0,47,149,112,261
4670,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606092,Bidarakere,214,90,440,0,1103,304,1543,1847
4675,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605961,Krishnapura,0,91,113,0,82,91,195,286
4700,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606125,Myadanahole,16,91,97,0,602,107,699,806
4703,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605722,Dasarahalli Inam,19,91,0,0,0,110,0,110
4716,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606101,Salhunse,29,91,71,0,566,120,637,757
4732,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605707,Mallenahalli,85,91,39,0,0,176,39,215
4740,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605835,Janthikolalu,253,91,83,0,0,344,83,427
4768,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606100,Hosahalli,28,92,38,0,724,120,762,882
4801,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605812,Budipura,93,92,19,0,65,185,84,269
4832,29,KARNATAKA,566,Chitradurga,5504,Challakere,605356,Dyavaranahalli,12,93,44,0,104,105,148,253
4852,29,KARNATAKA,566,Chitradurga,5504,Challakere,605302,Harishchandranayakana Halli,32,93,82,0,585,125,667,792
4907,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606156,Indiranagar,23,94,446,0,175,117,621,738
4913,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605807,Papenahalli,31,94,65,0,364,125,429,554
4988,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605207,Sulenahalli,39,95,165,0,288,134,453,587
4997,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606053,Ramajogihalli,74,95,371,0,1713,169,2084,2253
5001,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605802,Chowdagondanahalli,162,95,714,0,2591,257,3305,3562
5018,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605736,Malkapura,12,96,14,0,147,108,161,269
5065,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605513,Surenahalli,88,96,119,0,312,184,431,615
5074,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605582,Pillekerenahalli,166,96,19,0,308,262,327,589
5234,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606024,Giriyapura,29,99,0,0,81,128,81,209
5306,29,KARNATAKA,566,Chitradurga,5504,Challakere,605240,Rekhalagere Kaval (B),21,100,5,0,102,121,107,228
5310,29,KARNATAKA,566,Chitradurga,5504,Challakere,605259,Thippaiahnakote,25,100,105,0,446,125,551,676
5328,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606043,Bydarahalli,57,100,30,0,211,157,241,398
5336,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605165,Basapura,88,100,41,0,24,188,65,253
5387,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605566,Malali,60,101,61,0,26,161,87,248
5394,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606134,Huchavvanahalli,93,101,404,0,354,194,758,952
5422,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605167,Jambalamalki,14,102,20,0,6,116,26,142
5439,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605453,Heggadehalu,38,102,56,0,2,140,58,198
5451,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605747,Gunderi Kaval,60,102,93,0,551,162,644,806
5514,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606011,Thippenahalli,66,103,43,0,435,169,478,647
5541,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605508,Chikkajagalur,20,104,139,0,477,124,616,740
5561,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605743,Arehalli Kaval,60,104,0,0,21,164,21,185
5674,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606090,Shidlaiahnakote,61,106,203,0,1429,167,1632,1799
5689,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605801,Gollarahalli,86,106,182,0,119,192,301,493
5693,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606173,Bagganadu,117,106,144,0,443,223,587,810
5695,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605156,Obalapura,149,106,37,0,49,255,86,341
5731,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605199,Yerajinnenahalli,27,107,88,0,256,134,344,478
5743,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605440,Dyapanahalli,46,107,0,0,0,153,0,153
5818,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605145,Kanakuppe,40,108,25,8,215,148,240,396
5823,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606004,Muttagundi,46,108,0,0,0,154,0,154
5846,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605849,Kanivesangenahalli,153,108,44,0,232,261,276,537
5860,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605465,Gowrammanahalli,10,109,0,0,4,119,4,123
5886,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605179,Veerapura,32,109,211,0,342,141,553,694
5953,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605746,Malenahalli Kaval,72,110,70,0,29,182,99,281
6015,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605644,Chikkajajur Kaval,45,111,21,0,249,156,270,426
6023,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605941,Iyyanahalli,58,111,184,0,733,169,917,1086
6026,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606037,Kanubenahalli,68,111,45,0,298,179,343,522
6086,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606060,Aimangala,64,112,318,0,112,176,430,606
6089,29,KARNATAKA,566,Chitradurga,5504,Challakere,605332,Visweswarapura,81,112,112,0,313,193,425,618
6133,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605798,Kumaranahalli,29,113,222,0,686,142,908,1050
6240,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605890,Kyadigere,15,115,92,0,160,130,252,382
6261,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605830,Krishnapura,38,115,0,0,118,153,118,271
6262,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605467,Lingavvanagatihalli,39,115,42,0,115,154,157,311
6271,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606133,Mayasandra,68,115,282,0,747,183,1029,1212
6276,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606112,Gollahalli,92,115,292,0,2184,207,2476,2683
6324,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606027,Balenahalli,30,116,165,0,1358,146,1523,1669
6350,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605674,Malladihalli,183,116,112,0,93,299,205,504
6389,29,KARNATAKA,566,Chitradurga,5504,Challakere,605320,Doddabadihalli,37,117,121,0,242,154,363,517
6405,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606055,Gollahalli,55,117,80,0,902,172,982,1154
6406,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605776,Nagaraghatta,56,117,55,0,70,173,125,298
6419,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606136,Babbur,189,117,270,0,134,306,404,710
6465,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606067,Guilalu,39,118,384,0,333,157,717,874
6483,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606166,Toresal Nagenahalli,78,118,246,0,296,196,542,738
6493,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606163,Pitlali,250,118,95,0,61,368,156,524
6546,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606161,Nandihalli,91,119,237,0,407,210,644,854
6553,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606076,Metikurke,133,119,103,0,201,252,304,556
6591,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605476,Hosarangapura,19,120,48,0,25,139,73,212
6637,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605891,Adavi Sangenahalli,254,120,12,0,278,374,290,664
6695,29,KARNATAKA,566,Chitradurga,5504,Challakere,605258,Jambaiahnahalli,65,121,191,0,1583,186,1774,1960
6697,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605968,Bachavara,71,121,1,0,38,192,39,231
6700,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606172,Gorladaku,99,121,321,0,1984,220,2305,2525
6704,29,KARNATAKA,566,Chitradurga,5504,Challakere,605274,Katrikenahatti,106,121,55,0,505,227,560,787
6713,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605814,Upparigenahalli,222,121,58,0,113,343,171,514
6738,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605602,Sevalalnagar,17,122,264,0,206,139,470,609
6853,29,KARNATAKA,566,Chitradurga,5504,Challakere,605235,Buklorahalli,71,123,82,0,1309,194,1391,1585
6855,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606097,Abbinahole,78,123,117,0,155,201,272,473
6924,29,KARNATAKA,566,Chitradurga,5504,Challakere,605326,Gorlakatte,92,124,80,0,889,216,969,1185
6963,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605443,Pamarahalli,12,125,42,0,60,137,102,239
6996,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605929,Narasipura,59,125,48,0,7,184,55,239
7043,29,KARNATAKA,566,Chitradurga,5504,Challakere,605350,Sevalalnagar,31,126,147,0,483,157,630,787
7058,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606062,Yelakurnahalli,50,126,366,0,1251,176,1617,1793
7077,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605971,Arenahalli,112,126,15,0,25,238,40,278
7084,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605586,Mallanakatte,208,126,73,0,128,334,201,535
7189,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606140,Hiriyur (Rural),24,128,28,0,13,152,41,193
7203,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605571,Kallenahalli,49,128,195,0,61,177,256,433
7209,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606085,Gannayakanahalli,56,128,31,0,47,184,78,262
7217,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605972,Chikkahullenahalli,68,128,72,0,3,196,75,271
7221,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606065,Adiralu,91,128,336,0,262,219,598,817
7267,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605528,Vaddanahalli,46,129,57,0,336,175,393,568
7269,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606082,Gudihalli,46,129,239,145,879,175,1118,1438
7287,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605516,Rimmaghatta,77,129,12,0,0,206,12,218
7294,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605717,Hanumanakatte,108,129,0,0,0,237,0,237
7351,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605584,Megalahalli,74,130,1,0,0,204,1,205
7356,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606107,Parasuramadevarakote,98,130,32,0,835,228,867,1095
7368,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605558,Thirumalapura,262,130,227,0,142,392,369,761
7413,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605634,Vishvanathanahalli,58,131,0,0,7,189,7,196
7426,29,KARNATAKA,566,Chitradurga,5504,Challakere,605345,Balenahalli,96,131,330,0,72,227,402,629
7431,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605615,Doddapura,149,131,15,0,343,280,358,638
7482,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606129,Kurubarahalli,72,132,73,4,947,204,1020,1228
7485,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606167,Samudradahalli,75,132,45,0,310,207,355,562
7488,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605585,Medehalli(Part),91,132,159,0,60,223,219,442
7559,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606120,Benkanahalli,76,133,213,0,5958,209,6171,6380
7566,29,KARNATAKA,566,Chitradurga,5504,Challakere,605398,Pillahalli,85,133,472,80,1090,218,1562,1860
7635,29,KARNATAKA,566,Chitradurga,5504,Challakere,605355,Kasturi Thimmanahalli,90,134,257,0,1331,224,1588,1812
7666,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605850,Chinnapura,26,135,16,0,80,161,96,257
7694,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605800,Kereyagalahalli,90,135,170,0,639,225,809,1034
7702,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605590,Katihalli,133,135,46,0,8,268,54,322
7760,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606186,Anesidri,82,136,669,0,1622,218,2291,2509
7761,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605488,Konanur,84,136,67,0,0,220,67,287
7774,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605780,Nellikatte,250,136,64,0,0,386,64,450
7802,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605911,Sevanagara,23,137,48,0,40,160,88,248
7828,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606045,Jayasuvarnapura,74,137,126,0,30,211,156,367
7829,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605509,Bagenahal,75,137,134,0,45,212,179,391
7837,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605646,Rangavvanahalli,99,137,72,0,0,236,72,308
7839,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605435,Hemmanaghatta,103,137,76,0,196,240,272,512
7865,29,KARNATAKA,566,Chitradurga,5504,Challakere,605404,Chowlur Kaval,19,138,94,0,37,157,131,288
7893,29,KARNATAKA,566,Chitradurga,5504,Challakere,605267,Sarjavvanahalli,94,138,254,0,1695,232,1949,2181
7909,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605757,Basavapura,258,138,0,0,0,396,0,396
7933,29,KARNATAKA,566,Chitradurga,5504,Challakere,605230,Koradihalli,17,139,53,0,410,156,463,619
7955,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605161,Pennammanahalli,48,139,161,0,40,187,201,388
8037,29,KARNATAKA,566,Chitradurga,5504,Challakere,605273,Katavvanahalli,70,140,118,0,893,210,1011,1221
8042,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606009,Ajjikamasagara,96,140,52,0,797,236,849,1085
8108,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605686,Dasikatte,318,141,95,0,1481,459,1576,2035
8154,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605809,Giddanahalli,44,142,59,0,38,186,97,283
8162,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606028,Hottugondanahalli,55,142,0,0,0,197,0,197
8176,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606086,Balenahalli,96,142,178,0,364,238,542,780
8193,29,KARNATAKA,566,Chitradurga,5504,Challakere,605325,Challakere(Rural),0,143,58,0,15,143,73,216
8212,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605992,Mallihalli,21,143,47,0,128,164,175,339
8224,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605980,Haragondanahalli,38,143,39,0,141,181,180,361
8230,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605841,Jammapura,43,143,0,0,0,186,0,186
8256,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605716,Keshavapura,128,143,141,0,0,271,141,412
8298,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606148,Kattehole,67,144,10,0,36,211,46,257
8305,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606095,Ambalagere,95,144,168,0,475,239,643,882
8310,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605589,Siddapura,232,144,183,0,260,376,443,819
8343,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605150,Kelaginakanive,32,145,8,0,80,177,88,265
8356,29,KARNATAKA,566,Chitradurga,5504,Challakere,605374,Moduru,69,145,95,0,701,214,796,1010
8361,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605940,Bevinahalli,98,145,479,0,2701,243,3180,3423
8450,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605151,Malleharavu,0,147,275,0,3,147,278,425
8494,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605831,Kumbaragatte,105,147,0,0,0,252,0,252
8558,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605660,Chikkayemmiganur Kaval,0,149,0,0,0,149,0,149
8600,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606099,Gulya,67,149,128,0,1325,216,1453,1669
8710,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606153,Uduvalli,49,151,104,0,861,200,965,1165
8727,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606187,Javanagondanahalli,111,151,2602,0,7520,262,10122,10384
8738,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605657,Kotehal,160,151,0,0,0,311,0,311
8789,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605163,Kerekondapura,51,152,39,0,0,203,39,242
8801,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605995,Goolihalli,83,152,137,0,57,235,194,429
8814,29,KARNATAKA,566,Chitradurga,5504,Challakere,605416,Torebeeranahalli,149,152,251,0,729,301,980,1281
8818,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605669,Banagere,170,152,87,0,0,322,87,409
8976,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606160,Kasavanahalli,50,155,125,0,227,205,352,557
8982,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605502,Upparatti,62,155,260,0,1093,217,1353,1570
9009,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605737,Cheeranahalli,283,155,34,0,23,438,57,495
9120,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606126,Kundalagura,171,157,53,0,452,328,505,833
9122,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605623,Gyarehalli,231,157,0,0,0,388,0,388
9168,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605845,Iyalapura,99,158,114,0,596,257,710,967
9214,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605208,Gundluru,55,159,312,0,680,214,992,1206
9234,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605730,Agrahara,135,159,0,0,4,294,4,298
9243,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605923,Kodihalli,253,159,1,0,9,412,10,422
9274,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605149,Rajapura,49,160,243,0,414,209,657,866
9285,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606074,Harthikote,127,160,451,0,2476,287,2927,3214
9328,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605517,Papenahalli,57,161,234,0,95,218,329,547
9331,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606143,Katrikenahalli,64,161,246,0,618,225,864,1089
9352,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605721,Apparasanahalli,138,161,20,0,0,299,20,319
9410,29,KARNATAKA,566,Chitradurga,5504,Challakere,605349,Hiremadhure,175,162,148,0,157,337,305,642
9412,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605539,Maraghatta,248,162,220,0,400,410,620,1030
9461,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605921,Veeravvanagathihalli,79,163,189,0,39,242,228,470
9474,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605564,Nallikatte,169,163,36,0,160,332,196,528
9504,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605605,Obannanahalli,54,164,89,0,90,218,179,397
9528,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605749,Lokadolalu,153,164,2,0,24,317,26,343
9532,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605618,Matadakurubarahatti (CT),239,164,25,0,169,403,194,597
9584,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605469,Seegehalli,88,165,0,0,0,253,0,253
9596,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605704,Kanivehalli,202,165,1,0,0,367,1,368
9667,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605473,Pudukalahalli,10,167,168,0,9,177,177,354
9696,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605953,Tumbinakere,111,167,79,0,100,278,179,457
9701,29,KARNATAKA,566,Chitradurga,5504,Challakere,605354,Reddihalli,175,167,358,0,1724,342,2082,2424
9706,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605710,Gundasamudra,262,167,48,0,2,429,50,479
9746,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605765,Kondapura,74,168,0,0,0,242,0,242
9762,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605551,Megalahalli,123,168,36,0,28,291,64,355
9764,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605820,Chikkajajur (CT),131,168,85,0,242,299,327,626
9768,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605693,Gollarahalli,190,168,244,0,153,358,397,755
9818,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605777,Pampapura,157,169,51,0,89,326,140,466
9836,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605173,Vaderahalli,10,170,305,0,560,180,865,1045
9844,29,KARNATAKA,566,Chitradurga,5504,Challakere,605297,Banavigondanahalli,27,170,125,0,347,197,472,669
9849,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606170,Boranakunte,35,170,104,0,403,205,507,712
9851,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,606020,Kasappanahalli,36,170,138,0,215,206,353,559
9868,29,KARNATAKA,566,Chitradurga,5504,Challakere,605389,Matasamudra,68,170,152,0,681,238,833,1071
9884,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605596,Jalikatte,275,170,2,0,27,445,29,474
9916,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605964,Somasandra,57,171,63,0,7,228,70,298
9939,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605544,Hosahalli,172,171,76,0,34,343,110,453
10002,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605783,Sirappanahalli,115,172,0,0,0,287,0,287
10117,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606185,Katanayakanahalli,87,174,126,0,187,261,313,574
10131,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605612,Mahadevanakatte,211,174,0,0,1,385,1,386
10203,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606077,Tavandi,155,175,233,0,906,330,1139,1469
10214,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605444,Ajjappanahalli,7,176,0,0,19,183,19,202
10239,29,KARNATAKA,566,Chitradurga,5503,Molakalmuru,605187,Amakundi,40,176,441,0,639,216,1080,1296
10261,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605808,Hulikere,107,176,44,0,3,283,47,330
10265,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605556,Haliyur,130,176,16,0,135,306,151,457
10275,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605518,Rayannanahalli,221,176,216,0,77,397,293,690
10277,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605859,Kabbinakere,254,176,8,0,34,430,42,472
10312,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606072,Kalavibagi,62,177,240,0,414,239,654,893
10428,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606171,Kasturirangappenahalli,98,179,59,0,2213,277,2272,2549
10478,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605522,Kalkunte,104,180,20,0,175,284,195,479
10535,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605613,Kakkeharavu,132,181,47,0,204,313,251,564
10574,29,KARNATAKA,566,Chitradurga,5504,Challakere,605314,Thappagondanahalli,42,182,44,0,315,224,359,583
10592,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605826,Mavinakatte,153,182,0,0,190,335,190,525
10635,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605579,Kunchiganahal,79,183,84,0,506,262,590,852
10720,29,KARNATAKA,566,Chitradurga,5506,Holalkere,605668,Hosahalli,116,184,0,0,10,300,10,310
10725,29,KARNATAKA,566,Chitradurga,5507,Hosdurga,605856,Srirangapura,236,184,0,0,55,420,55,475
10790,29,KARNATAKA,566,Chitradurga,5505,Chitradurga,605575,Pallavagere,111,185,339,0,314,296,653,949
10792,29,KARNATAKA,566,Chitradurga,5508,Hiriyur,606165,Koodlahalli,120,185,83,0,1126,305,1209,1514
